set_num,name,year,theme_id,num_parts
970678-1,Special Elements for eLAB Renewable Energy Set,2002,524,315
970679-1,Special Elements For Mechanical Engineering Set,2004,524,130
970680-1,Special Elements for Early Simple Machines Set,2002,524,19
970683-1,Black Plates - Large Package,2002,524,165
970684-1,Wheels (Tires hubs axle plates and bricks),2002,524,184
970686-1,Roof Tiles,2002,524,180
970687-1,Team Challenge Upgrade Kit,2002,524,95
Jan-07,Intelligent House Building Set,1996,507,164
Jan-08,Intelligent House Activity Pack - PC,1997,507,0
Jan-09,RCX Programmable Brick,1998,520,1
971-1,52 Flat Tile Bricks,1969,371,52
Jan-13,Infrared Transmission Tower,1998,520,2
Jan-19,"Robotics Invention System, Version 1.0",1998,260,736
Jan-23,Cities and Transportation,2000,507,394
97248-1,Super Mario Carry Case,2021,501,0
97249-1,Super Mario Backpack,2021,501,0
Jan-25,ROBOLAB Amusement Park Set,1999,520,248
Feb-25,ROBOLAB Amusement Park Set,2002,520,270
Jan-30,RoboSports,1998,260,91
Jan-31,Vision Command [RCX Digital Colour Camera],2000,260,139
Jan-32,Extreme Creatures,1998,260,149
Jan-35,Robotics Discovery Set,1999,260,390
Jan-36,Exploration Mars,1999,260,158
Jan-38,Remote Control,1998,260,1
Jan-42,Photosynthesis Student Set,2008,517,74
Jan-43,Chromosomes - Student Set,2003,517,136
Jan-47,"Robotics Invention System, Version 1.5",1999,260,729
Jan-48,Droid Developer Kit,1999,261,658
Jan-49,NXT Temperature Sensor,2009,259,1
Jan-50,LEGO Interface,1986,532,4
Jan-51,Control Lab Serial Interface & Adapter,1995,530,2
Jan-52,Technic Control Center II,1996,532,15
Jan-53,Technic Control Center,1993,532,15
Jan-54,Dark Side Developer Kit,2000,261,578
Jan-55,Temperature Sensor,1999,260,1
Jan-56,Rotation Sensor,1999,260,1
Jan-57,Touch Sensor with Cable,1999,260,2
Jan-58,Light Sensor 9V,1999,260,1
Jan-61,No Limits Challenge Kit,2004,398,1437
Jan-62,Ocean Odyssey Challenge Kit,2005,398,1471
Jan-63,Nano Quest Challenge Kit,2006,398,1505
Jan-64,Power Puzzle Challenge Kit,2007,398,1570
Jan-67,Interface Card/Cable for Apple IIe and IIGS,1989,532,1
Jan-71,Interface Card and Cable for TC Logo - IBM compatible,1989,532,3
Jan-76,Pneumatic Circuit,1999,525,4
Jan-80,ROBOLAB Starter Building Set,1998,520,1712
9780141357225-1,City: Arctic Quest,2014,497,9
9780241196403-1,City: Thief on the Run!,2015,497,20
9780241196854-1,Friends: Jungle Adventures,2015,497,28
9780241198032-1,City: Demolition Mission,2015,497,11
9780241198056-1,Friends: Fairground Fun,2015,497,17
9780241198070-1,City: Police Mission,2015,497,12
9780241272558-1,Nexo Knights: Battle of the Books!,2016,497,6
9780241273333-1,City: Volcano Adventure,2016,497,14
9780241295052-1,City: Bulldozer Break-In,2017,497,19
9780241295144-1,Official Annual 2018,2018,497,6
9780241295168-1,City: Santa Surprise,2017,497,9
9780241360477-1,DK Readers Level 1: The Lego Movie 2 - Emmet to the Rescue,2018,497,0
9780241400319-1,What Will You Build?: Games & Challenges,2019,497,0
9780241400326-1,What Will You Build?: Explore the City,2019,497,0
9780241400357-1,DUPLO: On The Farm,2019,497,6
9780241409190-1,Epic History,2020,497,53
9780241469392-1,Harry Potter: Hogwarts at Christmas,2021,497,5
9780545155236-1,City: Calling All Cars!,2010,497,0
9780545477024-1,City: Fire Team Adventure,2012,497,6
9780545516525-1,Legends of Chima: Origins: A Starter Handbook,2013,497,0
9780545517591-1,Friends: Olivia's Great Idea,2013,497,13
9780545570053-1,Friends: Mia's Forest Rescue,2013,497,15
9780545645256-1,Friends: Andrea's Wish,2014,497,12
9780545645270-1,Legend of Chima: Ravens and Gorillas,2014,497,12
9780545872539-1,Elves: A Magical Adventure,2015,497,20
9780545905848-1,Nexo Knights: Nexo Powers Rule!,2016,497,12
9780545905862-1,Nexo Knights Handbook,2016,497,0
9780545917278-1,Star Wars: Epic Space Adventures,2016,497,4
9780545925426-1,Star Wars: Das ultimative Traininingshandbuch,2018,497,9
9780545925549-1,Nexo Knights: Graduation Day,2016,497,0
9780545927314-1,City: Space Adventures!,2015,497,11
9780593381335-1,Ninjago: The Book of Elemental Powers,2021,497,0
9780593381809-1,How To Be A Pirate,2022,497,0
9780593381823-1,How To Be A Knight,2022,497,0
9780723270508-1,City: Police on the Trail,2013,497,12
9780723270515-1,City: Forest Fire Brigade,2013,497,12
9780723270522-1,City: Meteor Shower - Activity Book,2013,497,19
9780723270812-1,City: False Tracks - Activity Book,2013,497,20
9780723271222-1,Friends: Olivia's Rainbow,2013,497,13
9780723275640-1,Friends: A Treat for Goldie,2013,497,15
9780723278085-1,City: Christmas Caper,2013,497,11
9780723291077-1,City: Sneaky Sharks,2014,497,11
9780723291121-1,The LEGO Movie: Mighty Allies,2014,497,5
9780723291251-1,City: Gold Egg Adventure,2014,497,12
9780744024463-1,Minifigure Handbook,2020,497,0
9780744028539-1,Jurassic World: The Dino Files,2021,497,5
9780744028546-1,Jurassic World: Ultimate Sticker Collection,2021,497,0
9780744028638-1,Harry Potter: Holidays at Hogwarts,2021,497,5
9780744028652-1,Minifigure Mission,2021,497,0
9780744030884-1,Star Wars: Holiday Sticker Book,2020,497,0
9780744047936-1,Harry Potter: Magical Treasury: A Visual Guide to the Wizarding World,2021,497,0
9780744054576-1,Party Ideas,2022,497,25
9780744054583-1,DC Comics Super Heroes: Character Encyclopedia: New Edition,2022,497,5
9780744056907-1,Harry Potter: A Spellbinding Guide to Hogwarts Houses,2022,497,5
9780756656232-1,The LEGO Book & Standing Small,2009,497,0
9780756656232-2,Standing Small,2009,497,0
9780756659844-1,Minifigure: Ultimate Sticker Collection,2009,497,0
9780756663094-1,Star Wars: Ultimate Sticker Collection,2011,497,0
9780756671402-1,City: Ultimate Sticker Collection,2012,497,0
9780756672812-1,Castle: Brickmaster,2009,497,141
9780756686925-1,DK Readers Level 2: Star Wars: The Phantom Menace,2012,497,0
9780756686956-1,DK Readers Level 2: Star Wars: Attack of the Clones,2013,497,0
9780756690168-1,Ninjago: Ultimate Sticker Collection,2012,497,0
9780756690496-1,Star Wars: Ultimate Sticker Collection: Minifigures,2012,497,0
9780756692513-1,Minifigures: Ultimate Sticker Collection: Series 1-7,2012,497,0
9780756693824-1,DK Readers Level 3: Friends: Friends Forever,2012,497,0
9780756698126-1,Ninjago: Character Encyclopedia,2012,497,5
9780756698171-1,DC Universe Super Heroes: Batman Ultimate Sticker Collection,2012,497,0
978079444520-1,City: Fun in LEGO City!,2020,497,0
9780794445218-1,Jurassic World: Dinosaurs on the Run!,2020,497,0
9780794447137-1,Ninjago Legacy: Ninja Hero Coloring,2020,497,0
9780794447144-1,DC Comics Batman: Batman and Friends,2021,497,0
9780794447151-1,Build Easter Fun!,2021,497,30
9780794447175-1,Jurassic World: Let鈥檚 Paint Dinosaurs,2021,497,0
9780794447410-1,Time to Color!,2020,497,0
9780794447519-1,Ninjago Legacy: Golden Ninja,2021,497,7
9780794447526-1,DC Comics Batman: Adventures in Gotham City,2020,497,7
9780794447540-1,Ninjago Legacy: Ninja Warriors in Action!,2021,497,0
9780794447557-1,City: Color The City,2022,497,0
9780794448073-1,Harry Potter: Magical Adventures at Hogwarts,2021,497,7
9780794448103-1,Harry Potter: Mischief Managed! 1001 Stickers,2021,497,0
9780794448110-1,Harry Potter: Let the Triwizard Tournament Begin!,2021,497,0
9780794448158-1,Jurassic World: Dino Lab Secrets,2021,497,7
9780794448165-1,Build Christmas Fun!,2021,497,45
9780794448172-1,DC Comics Super Heroes: Ready For Action,2022,497,0
9780794448325-1,Harry Potter: Color the Wizarding World!,2021,497,0
9780794448332-1,Harry Potter: Magic In Action!,2021,497,0
9780794448394-1,DOTS: Secret Coding Fun,2021,497,38
9780794448400-1,Harry Potter: Wizarding Duels: Potter vs Malfoy,2021,497,12
9780794448714-1,Advent Calendar Activity Book Collection,2021,497,0
9780794448769-1,Build Halloween Fun!,2021,497,33
9780794449247-1,DC Comics Super Heroes: Gotham City鈥檚 New Defender,2022,497,7
9781338047431-1,Star Wars: Quest for the Kyber Saber,2016,497,5
9781338047448-1,DC Comics Super Heroes: The Otherworldly League!,2016,497,5
9781338047455-1,Star Wars: Use The Force!,2016,497,7
9781338055603-1,Nexo Knights: Stone Monster Attack!,2017,497,18
9781338113686-1,Ninjago: Hands of Time,2017,497,8
9781338128123-1,DC Comics Super Heroes: The Official Justice League Training Manual,2018,497,7
9781338162790-1,Ninjago: The Ultimate Ninja Training Manual,2017,497,7
9781338194432-1,The Batman Movie: Welcome to Gotham City!,2017,497,6
9781338269864-1,Star Wars: The Official Force Training Manual,2018,497,7
9781338311464-1,City: Hospital Heist!,2019,497,41
9781338311471-1,Harry Potter: Back to Hogwarts,2019,497,8
9781338337716-1,Star Wars: Brick Adventures: Awesome Jedi Tales,2019,497,5
9781338339406-1,Harry Potter: Hogwarts Handbook,2019,497,8
9781338346138-1,DC Super Heroes: Super-Villain's Guide to Being Bad,2019,497,6
9781338387445-1,The LEGO Movie 2: Vest Friends,2019,497,10
9781338581898-1,Harry Potter: A Magical Search and Find Adventure,2019,497,6
9781338592412-1,DC Comics Batman: Night Patrol!,2020,497,7
9781338613025-1,Hidden Side: Ghosts From The Other Side,2020,497,5
9781338613667-1,"Harry Potter: Witches, Wizards, Creatures, and More! UPDATED Character Handbook",2020,497,5
9781338638530-1,Harry Potter: Adventure with Buckbeak!,2020,497,8
9781338641646-1,Ninjago Legacy: Garmadon's Bad Guy Training Manual,2021,497,0
9781338802061-1,Race Cars,2022,497,0
9781405279031-1,Ninjago: Spot The Samurai - Droid,2015,497,32
9781405283212-1,Star Wars: Strong with the Force,2016,497,7
9781405283236-1,Ninjago: The Djinn Menace,2018,497,12
9781405284974-1,Star Wars: Spot The Galactic Heroes,2016,497,30
9781405287623-1,The Batman Movie: Official Annual 2018,2018,497,6
9781407197081-1,Ninjago: Brick Adventures: Legends of the Ninja,2019,497,5
9781409306269-1,Atlantis: The Menace from the Deep - Activity Book,2010,497,5
9781409308041-1,City: Fire Rescue!,2010,497,9
9781409308867-1,City: Police Chase,2011,497,8
9781409310365-1,City: Space Mission Activity Book,2011,497,7
9781409312833-1,City: Busy Airport,2012,497,8
9781409312840-1,City: Crooks on the Loose!,2012,497,8
9781409314103-1,City: Big City Life,2012,497,8
9781409314110-1,City: Harbour Activity Book,2013,497,9
9781409333586-1,Star Wars: The Yoda Chronicles,2013,497,4
9781409338123-1,Amazing Minifigure Past Times Ultimate Sticker Book,2013,497,0
9781409338147-1,Amazing Minifigure Ultimate Sticker Book,2013,497,0
9781409350545-1,Legends of Chima: Character Encyclopedia,2014,497,10
9781452181998-1,Minifigure Journal,2020,501,0
9781452182315-1,We Just Click,2021,497,0
9781452189826-1,Jigsaw Puzzle Value Pack,2021,501,0
9781465401731-1,Amazing Minifigure: Ultimate Sticker Collection,2013,497,0
9781465401748-1,DK Readers Level 1: DC Comics Super Heroes: Ready for Action!,2013,497,0
9781465401762-1,DK Readers Level 2: DC Comics Super Heroes: Super-Villains,2013,497,0
9781465401786-1,Friends: Ultimate Sticker Collection,2013,497,0
9781465402592-1,DK Readers Level 3: Friends: Summer Adventures,2013,497,0
9781465402615-1,DK Readers Level 2: Friends: Let's Go Riding!,2013,497,0
9781465406583-1,DK Readers Level 4: Friends: Welcome to Heartlake City,2012,497,0
9781465408693-1,DK Readers Level 3: Star Wars: Revenge of the Sith,2013,497,0
9781465415240-1,DK Readers Level 2: Monster Fighters: Meet the Monsters,2013,497,0
9781465415257-1,"DK Readers Level 3: Monster Fighters: Watch Out, Monsters About!",2013,497,0
9781465415301-1,DK Readers Level 2: Kingdoms: Defend the Castle,2013,497,0
9781465415318-1,DK Readers Level 1: Pirates: Brickbeard's Treasure,2013,497,0
9781465419842-1,DK Readers Level 2: Friends Perfect Pets,2014,497,0
9781465420268-1,DK Readers Level 1: Star Wars A New Hope,2014,497,0
9781465420282-1,DK Readers Level 2: Star Wars The Empire Strikes Back,2014,497,0
9781465420312-1,DK Readers Level 3: Star Wars Return of the Jedi,2014,497,0
9781465420787-1,Ninjago: Secret World of the Ninja,2015,497,6
9781465422996-1,Ninjago: The Visual Dictionary,2014,497,5
9781465426390-1,Minifigures: Character Encyclopedia: The LEGO Movie Edition,2014,497,0
9781465428462-1,DC Comics Super Heroes: Ultimate Sticker Collection: Heroes Into Battle,2014,497,0
9781465429476-1,"DK Readers Level 2: Ninjago: Ninja, Go!",2015,497,0
9781465430120-1,DK Readers Level 2: DC Comics Super Heroes: Amazing Battles!,2015,497,0
9781465430137-1,DK Readers Level 3: DC Comics Super Heroes: Batman's Missions,2015,497,0
9781465435514-1,Star Wars: Ultimate Sticker Collection: Mighty Minifigures,2015,497,0
9781465435897-1,Friends: Build Your Own Adventure,2015,497,81
9781465436849-1,DK Adventures Friends: Let's Explore!,2015,497,0
9781465437945-1,DK Readers Level 2: Star Wars: Free the Galaxy,2015,497,0
9781465438195-1,DK Readers Level 2: Star Wars: The Force Awakens,2016,497,0
9781465444547-1,DC Comics Super Heroes: Character Encyclopedia,2016,497,7
9781465444646-1,Minifigure Mash-up: Ultimate Sticker Collection,2016,497,0
9781465444745-1,DK Readers Level 2: Nexo Knights: Meet the Knights,2016,497,0
9781465444769-1,DK Readers Level 3: Nexo Knights: Monster Battles,2016,497,0
9781465445940-1,Nexo Knights: Ultimate Sticker Collection,2016,497,0
9781465451309-1,Friends: Ultimate Sticker Collection: Pet Party!,2016,497,0
9781465451897-1,DK Readers Level 2: City: Heroes to the Rescue,2016,497,0
9781465451927-1,DK Readers Level 4: Ninjago: Team Ninja,2016,497,0
9781465454003-1,Nexo Knights: The Book of Knights,2016,497,6
9781465454751-1,Winter Wonderland: Ultimate Sticker Collection,2016,497,0
9781465455581-1,Star Wars: Ultimate,2017,497,0
9781465455765-1,DK Readers Level 1: Nexo Knights: Stop the Stone Monsters,2017,497,0
9781465455987-1,The LEGO Collector's Set,2016,497,12
9781465456328-1,The Batman Movie: Ultimate Sticker Collection,2016,497,0
9781465456618-1,The Batman Movie: The Making of the Movie,2017,497,0
9781465458333-1,Star Wars Collection,2016,497,5
9781465458339-1,DC Super Heroes Collection,2021,497,4
9781465458544-1,Nexo Knights: Factivity Fun,2017,497,0
9781465458599-1,DK Readers Level 1: The Batman Movie: Team Batman,2016,497,0
9781465458612-1,DK Readers Level 2: The Batman Movie: Rise of the Rogues,2016,497,0
9781465460875-1,Nexo Knights: Build Your Own Adventure,2017,497,78
9781465460899-1,DC Comics Super Heroes: Build Your Own Adventure,2017,497,84
9781465461155-1,The Ninjago Movie: Ultimate Sticker Collection,2017,497,0
9781465461179-1,The LEGO Ninjago Movie: The Essential Guide,2017,497,0
9781465461186-1,The LEGO Ninjago Movie: The Making of the Movie,2017,497,0
9781465461940-1,DK Readers Level 1: The Ninjago Movie: Shark Attack!,2017,497,0
9781465461964-1,DK Readers Level 2: The Ninjago Movie: Secret Ninja Force,2017,497,0
9781465463258-1,Nexo Knights: Character Encyclopedia,2017,497,9
9781465463364-1,DK Readers Level 1: Star Wars: Secrets of the Dark Side,2017,497,0
9781465463586-1,The Batman Movie: The Essential Collection,2017,497,6
9781465466594-1,DK Readers Level 1: Ninjago: Ninja in Action!,2018,497,0
9781465466631-1,DK Readers Level 2 Star Wars - The Last Jedi,2018,497,0
9781465467553-1,City: Ultimate Sticker Collection,2018,497,0
9781465467577-1,DC Comics Super Heroes: Ultimate Quiz Book,2018,497,0
9781465472915-1,DK Readers Level 1: Women of NASA - Space Heroes,2018,497,0
9781465473677-1,Disney Princess: Ultimate Sticker Collection,2018,497,0
9781465480378-1,DK Readers Level 2 - The Lego Movie 2 - Awesome Heroes,2018,497,0
9781465481238-1,Ideas Studio: Around Town,2018,497,1
9781465492395-1,DC Comics Super Heroes: Batman vs. The Joker,2020,497,9
9781465492807-1,Ninjago Collection,2019,497,0
9781465493279-1,Jurassic World: Build Your Own Adventure,2020,497,63
9781553632832-1,Star Wars: Read Build Play - Battle for the Stolen Crystals,2016,497,196
9781728220536-1,Ninjago Legacy: Garmadon vs. Lloyd,2020,497,15
9781760506391-1,Harry Potter: Big Book of Fun!,2021,497,8
9781760506636-1,Ninjago: Into the Fire,2019,497,12
9781760508531-1,Harry Potter: Hogwarts Happenings,2021,497,10
9781780557588-1,Jurassic World: 1001 Stickers - Amazing Dinosaurs,2020,497,0
9781780557700-1,1001 Stickers,2021,497,0
9781780557861-1,Harry Potter: Official Yearbook 2022,2021,497,7
9781780558622-1,Star Wars: Time to play!,2022,497,1
9781780558660-1,City: Searching Adventures,2022,497,1
9781780558929-1,Star Wars: Fun Time,2022,497,1
9781780558936-1,Star Wars: Fun Time,2022,497,5
9781780559018-1,Star Wars: Fun Time,2022,497,1
9781780559056-1,Star Wars: Stormtrooper Adventures,2022,497,1
9781780559063-1,Star Wars: Galactic Adventures,2022,158,1
9781789050455-1,Star Wars: Rebels Forever,2017,497,4
9781789050486-1,Star Wars: 1001 Stickers - The Light Side Strikes Back,2018,497,0
9781789053074-1,Disney Princess: The Mystery Garden,2018,497,30
9781797210711-1,Brick Playing Cards,2021,501,0
9781797214139-1,Build Every Day,2022,497,0
9781797214399-1,Mystery Minifigure Mini Puzzle (Blue Edition),2022,501,0
9781912564637-1,Ninjago: 1001 Stickers - Race and Fight,2018,497,0
9781912564644-1,City: Join the Police,2018,497,10
9781912564651-1,City: 1001 Stickers - Great Vehicles,2018,497,0
9781912564972-1,Ninjago: Annual 2019,2018,497,16
9781912707003-1,Annual 2019,2018,497,3
9781912707775-1,Jurassic World: Dinosaur Discovery - Sticker Activity Challenges,2018,497,0
9781912707782-1,Harry Potter: Sticker Scenes,2020,497,0
9781913072315-1,Harry Potter: Hogwarts Yearbook 2020,2020,497,8
9781913072438-1,Harry Potter: 1001 Stickers - Wizarding World,2019,497,0
9781913110215-1,Harry Potter Tin: Book Collection,2019,497,9
9781913110444-1,Awesome Activity Book,2019,497,4
9781913110468-1,Mission: Design,2019,497,4
9781913110772-1,Birthday Book,2019,497,11
9781913399009-1,Harry Potter: Hogwarts Adventures,2020,497,8
9781913399023-1,"Ninjago: Ready, Players?",2020,497,8
9781913399085-1,Star Wars: Amazing Starships,2020,497,5
9781913399597-1,Party Time,2020,497,11
9781913399603-1,Time to Have Fun!,2020,497,6
9781913399610-1,City: Heroes of the City,2020,497,13
9781913399627-1,City: Moon Landing,2020,497,14
9781913399658-1,Friends: Hello Heartlake,2020,497,15
9781913399665-1,Friends: Time for Friendship,2019,497,13
9781913865351-1,Time for Adventure: Day of Fun,2021,497,4
9781913865368-1,Time for Adventure: The Mission,2021,497,4
9781913865375-1,Time for Adventure: Big City,2021,497,4
9781913865382-1,Time for Adventure: Ready for Action,2021,497,5
9781913865405-1,Time for Adventure: A New Challenge,2021,497,4
Jan-82,Volcanic Panic Challenge Kit,2000,398,177
9782351009697-1,Elves: The Power of Dark Magic,2017,497,11
9782378890315-1,DC Comics Super Heroes: Les 茅nigmes de Lex Luthor,2020,497,4
9782378890957-1,City: Rock 'n' Roll!,2021,497,14
9782378891138-1,Harry Potter: Pr茅pare-toi pour la magie!,2021,497,30
9782378891145-1,Harry Potter: 脌 la recherche de l'aventure,2021,497,8
9782378891176-1,City: 脌 fond les ballons,2021,497,21
9782378891183-1,Harry Potter: Surprises Magiques,2022,497,11
9782378891206-1,Ninjago: L'heure des Ssserpents,2022,497,13
9782378891268-1,Harry Potter: Harry鈥檚 Adventures at Hogwarts,2022,497,8
9782378891299-1,City: Cool Time,2022,497,6
Jan-83,Infrared Transmitter with USB Cable,2001,520,1
9783944107417-1,Friends: Sticker-Party!,2013,497,0
9783960800064-1,Ninjago Legacy: Friends for Life,2017,497,0
9783960801375-1,Star Wars: R盲tselspa脽 f眉r kosmische Abenteurer,2018,497,5
9783960801511-1,LEGO Life: Emoticons Sticker Book,2018,497,0
9783960801825-1,DC Comics Super Heroes: 1001 Stickers Heroes vs Villains,2018,497,0
9783960804239-1,Ninjago Legacy: 1001 Stickers,2020,497,0
9783960805823-1,Harry Potter: R盲tselspa脽 f眉r clevere Zauberer (Germany),2021,497,7
9783960805847-1,Ninjago Legacy: R盲tselspa脽 mit Garmadon,2021,497,10
9783960806929-1,Star Wars: R盲tselspa脽 F眉r Starke Rebellen,2022,497,4
9783960807438-1,City: R盲tselspass f眉r Stadthelden,2022,497,6
Jan-84,Arctic Impact Challenge Kit,2001,398,1368
Jan-85,Robo Technology Set [Serial Cable],2003,507,220
Jan-86,Robo Technology Set [USB Cable],2003,507,221
Jan-88,Mission Mars Challenge Kit,2003,398,1209
9788325317706-1,Legends of Chima: Atak 艂owc贸w,2014,497,10
9788325320249-1,Friends: Go艣膰 Apecjalny,2017,497,13
9788325323400-1,City: Czas Lecie膰!,2016,497,5
9788325323837-1,City: Akcja na Morzu,2017,497,12
9788325323875-1,City: Sekrety D偶ungli,2017,497,14
9788325327934-1,Nexo Knights: Cyfrowe starcie,2018,605,10
9788325329020-1,City: Na Tropie Przygody,2018,497,14
9788325330477-1,Disney Princess: Brokatowa Burza,2020,497,9
9788325330538-1,Star Wars: Przygody Szturmowc贸w,2019,497,5
9788325330668-1,City: Zwiedzamy LEGO City,2018,497,7
9788325331382-1,"The LEGO Movie 2: Emmet Radzi, Jak By膰 Fajnym",2019,497,7
9788325331399-1,Akcja: Zabawa,2019,497,12
9788325332143-1,The LEGO Movie 2: Witaj w Moim 艢wiecie,2019,497,37
9788325332433-1,Star Wars: Galaktyczne Zagadki,2020,497,4
9788325332440-1,Star Wars: Gwiezdni Piloci,2019,497,5
9788325332594-1,Disney: Wsp贸lna Zabawa,2019,497,25
9788325333058-1,The LEGO Movie 2: Czadowi Kumple,2019,497,2
9788325333324-1,Harry Potter: Magiczny Rok,2020,497,6
9788325334017-1,Ninjago Legacy: Ruszaj do Akcji!,2020,497,19
9788325334604-1,City. Z艂ota R膮czka,2020,497,7
9788325334659-1,DC Comics Batman: Ruszaj do akcji!,2020,497,21
9788325335465-1,Harry Potter: Ruszaj do Akcji!,2021,497,20
9788325335502-1,City: Gear Up For Action!,2021,497,20
9788325336493-1,Jurassic World: Spotkanie w d偶ungli,2021,497,10
9788325338213-1,"Star Wars. Przemytnik, rebeliant, bohater!",2022,497,18
9788325338220-1,Christmas: 艢wi膮teczna zabawa,2021,497,9
9788325338701-1,Friends: Magia przyja藕ni,2022,497,12
9788325338862-1,Buduj i baw si臋. Kocham to!,2021,497,51
9788325338886-1,City: Kolorowanka z naklejkami,2022,497,0
9788325339135-1,Harry Potter: Time to play,2019,497,4
9788325339142-1,Jurassic World: Time to Play!,2022,497,3
9788325339159-1,DC Comics Batman: Time to play!,2022,497,0
9788325339562-1,Jurassic World: Misje Alana Granta,2022,497,8
9789030507628-1,Bedenk en Speel - Kerstmis,2020,497,62
Feb-89,City Sights Challenge Kit,2002,398,1016
9789634157038-1,Elves: Revenge of the Elven Witch,2016,497,23
9789895640485-1,Harry Potter: Hogwarts Memory Journal,2020,497,10
Jan-90,ROBOLAB Team Challenge Set (Serial),1999,520,727
Jan-93,ROBOLAB Team Challenge Set Version 2.5 [Serial Transmitter],2002,520,834
Jan-94,ROBOLAB Team Challenge Set Version 2.5 [USB],2003,507,832
Jan-95,ROBOLAB Intelligent House Building Set,2001,520,164
Jan-97,Mindstorms Education NXT Base Set,2006,519,442
Feb-97,Mindstorms Education NXT Base Set,2013,519,491
979760-1,Mars Exploration,2003,518,810
Jan-98,NXT Rechargeable Battery,2006,259,1
Jan-99,Sensor Adaptor for Mindstorms NXT to Vernier,2008,259,1
980-1,"23 sloping bricks, including roof peak bricks, Red",1969,371,23
980-2,"23 sloping bricks, including roof peak bricks, Blue",1969,371,23
Jan-06,Play Table,1998,501,0
Jan-09,Play Table - Small,2003,501,0
981-1,"34 sloping profile bricks, including profile peak bricks, Red",1969,371,39
981-2,"34 sloping profile bricks, including profile peak bricks, Blue",1969,371,39
Jan-16,Numbers & Letters,1998,516,276
Jan-17,Seats for Play Table,2003,501,0
Jan-20,Geared Turntable,1989,525,64
Jan-22,Beams (Red),1994,525,68
Jan-23,Beams (Blue),1994,525,68
Jan-24,Beams (Yellow),1994,525,68
Jan-25,Pneumatic Elements,1994,525,3
Jan-26,Pneumatic Tubing,1994,525,1
Jan-31,Battery Box with Switch - 9v,1995,525,1
Jan-33,AC Adapter 230V - 10V Transformer,1996,259,1
Feb-33,"AC Adapter, 120V - 10V Transformer",1996,259,1
Mar-33,AC Adapter 230V - 10V Transformer Type G Plug (British),2006,259,1
Jan-40,Storage Solution (6-Pack),2006,528,12
Jan-41,NXT Intelligent Brick,2006,259,1
Jan-42,NXT Servo Motor,2006,259,1
Jan-43,NXT Touch Sensor,2006,259,1
Jan-44,NXT Light Sensor,2006,259,1
Jan-45,NXT Sound Sensor,2006,259,1
Jan-46,NXT Ultrasonic Sensor,2006,259,1
Jan-47,Activity Booklets for Non-Motorized Simple Machines,1997,532,18
Feb-47,NXT Bluetooth Dongle,2006,259,0
Jan-48,Lamps and Fittings,1997,507,9
Jan-49,9V Micromotor,1995,525,4
985-1,Lighting Device Parts Pack,1969,371,4
Jan-51,Assortment of Connectors,1992,525,453
Jan-52,Chain Link Pack,1992,525,229
Jan-53,Assortment of Gears,1992,525,122
Jan-54,Worm Gear Pack,1992,525,22
Jan-55,Assortment of Tires/Wheels,1992,525,56
Jan-56,Assortment of Cross Axles,1992,525,124
Jan-57,Assortment of Plate Pieces,1992,524,166
Jan-58,Assortment of Beams,1992,525,126
Jan-59,Technic Motor 4.5 Volt,1992,525,1
Jan-60,Battery Box (4.5 Volt),1992,525,1
986-1,One Light Bulb,1969,371,1
Jan-61,Connecting Leads,1992,525,8
Jan-62,Random Special Pieces,1992,525,96
Jan-63,Weighted Brick Pack,1992,525,4
Jan-64,Green Building Plates,1992,524,3
Jan-65,Optosensor,1992,507,2
Jan-66,Light and Transparent Bricks,1992,507,12
Jan-67,Touch Sensor,1992,525,1
Jan-68,Plugholders and Leads,1992,525,42
Jan-69,Building Plates (24 x 24),1992,524,3
Jan-70,Pneumatic Rubber Bands and Pneumatic Tubing,1992,525,144
987-1,Number Bricks,1969,371,52
Jan-71,Yellow Beams,1992,525,76
Jan-72,"Pneumatic Pump, Cylinder, Valves, Tubing",1992,525,10
Jan-74,Building Cards - 1090,1992,532,5
Jan-75,Building Cards - 1092,1992,532,4
Jan-76,Large Turntables,1992,532,2
988-1,Alphabet Bricks,1969,371,52
Jan-83,Motor - 9v,1995,525,1
Jan-85,Sound Element - 9v,1995,525,1
Jan-88,Touch Sensor,2002,530,1
Jan-89,Temperature Sensor,1995,530,1
Jan-90,Light Sensor,1995,530,1
989-1,10 Traffic Signs,1969,371,10
Jan-91,Angle Sensor,1995,530,1
Jan-92,Brick Separators,1995,524,2
Jan-94,Two Screwdrivers,1987,524,2
98959-1,Motor,1977,4,40
Jan-96,Two Wrenches,1998,516,2
Jan-97,9-Volt Connecting Leads,1998,507,3
Jan-98,9-Volt Long Connecting Leads,1996,525,2
Jan-99,Hubs and Tires,1999,525,20
Jan-00,Small Gear Wheels,1999,525,21
990-1,Trees and Signs (1971 version with granulated trees and 4 bricks),1971,473,12
990-2,Trees and Signs (1969 version with old style trees and 3 bricks),1969,473,11
Jan-99,Gift Set,1966,366,94
Jan-11,9-Volt Touch Sensor and Leads,2004,260,3
991118-1,3M Connecting Lead (Set of 2),2002,524,2
Jan-12,LEGO Solar Cell,1999,507,1
991268-1,Special Elements Pack,2009,528,674
991319-1,Medium Storage Bin (Gray),2008,528,2
991327-1,12-Tooth Black Double Conical Wheels (Pack of 25),2007,525,25
991328-1,36-Tooth Double Conical Wheels (Pack of 25),2007,525,25
